GKZ,Kreisname,Deutschlandatlas_KRS1222__fl_suv,Deutschlandatlas_KRS1222__fl_landw,Deutschlandatlas_KRS1222__fl_wald,Deutschlandatlas_KRS1222__bev_binw,Deutschlandatlas_KRS1222__bev_ausw,Deutschlandatlas_KRS1222__ko_kasskred,Deutschlandatlas_KRS1222__bev_u18,Deutschlandatlas_KRS1222__bev_18_65,Deutschlandatlas_KRS1222__bev_ue65,Deutschlandatlas_KRS1222__bev_ausl,Deutschlandatlas_KRS1222__mitgl_sportv,Deutschlandatlas_KRS1222__ew_sportv,Deutschlandatlas_KRS1222__wahl_beteil,Deutschlandatlas_KRS1222__preis_miet,Deutschlandatlas_KRS1222__wohn_eigen,Deutschlandatlas_KRS1222__wohn_leer,Deutschlandatlas_KRS1222__wohn_EZFH,Deutschlandatlas_KRS1222__wohn_MFH,Deutschlandatlas_KRS1222__heiz_wohn_best,Deutschlandatlas_KRS1222__heiz_wohn,Deutschlandatlas_KRS1222__bquali_unifh,Deutschlandatlas_KRS1222__bquali_mabschl,Deutschlandatlas_KRS1222__bquali_oabschl,Deutschlandatlas_KRS1222__erw_wachs,Deutschlandatlas_KRS1222__erw_vol,Deutschlandatlas_KRS1222__erw_mini,Deutschlandatlas_KRS1222__erw_minineben,Deutschlandatlas_KRS1222__teilz_insg,Deutschlandatlas_KRS1222__teilz_w,Deutschlandatlas_KRS1222__teilz_m,Deutschlandatlas_KRS1222__erw_bip,Deutschlandatlas_KRS1222__alq,Deutschlandatlas_KRS1222__hh_veink,Deutschlandatlas_KRS1222__elterng_v,Deutschlandatlas_KRS1222__schulden,Deutschlandatlas_KRS1222__grusi_insg,Deutschlandatlas_KRS1222__grusi_w,Deutschlandatlas_KRS1222__grusi_m,Deutschlandatlas_KRS1222__sozsich,Deutschlandatlas_KRS1222__auto,Deutschlandatlas_KRS1222__elade,Deutschlandatlas_KRS1222__eauto,Deutschlandatlas_KRS1222__v_harzt,Deutschlandatlas_KRS1222__v_karzt,Deutschlandatlas_KRS1222__schule_oabschl,Deutschlandatlas_KRS1222__kbetr_u3,Deutschlandatlas_KRS1222__kbetr_ue3,Deutschlandatlas_KRS1222__kbetr_ue6,Deutschlandatlas_KRS1222__kbtr_pers,Deutschlandatlas_KRS1222__kinder_bg,Deutschlandatlas_KRS1222__straft,Deutschlandatlas_KRS1222__einbr,Deutschlandatlas_KRS1221__preis_baul,Deutschlandatlas_KRS1221__pfl_ambu,Deutschlandatlas_KRS1221__pfl_stat,Deutschlandatlas_KRS1221__pfl_geld
09272000,Freyung-Grafenau,9.57,29.61,57.69,42.0,98.0,169,15.33,61.2,23.47,6.83,33.17,127.39,83.1,"7,00 bis unter 8,50",71.02819906579782,6.96,18.0,10.5,32.57048009456027,59.73,7.02,76.6,9.97,1.59,13.3,11.95,8.95,31.3,57.1,8.2,72.33,3.13,25.23,49.4,5.07,1.5,1.6,1.4,3.23,688.0,280.21,2.67,64.3,29.6,6.08,21.86,90.87,14.43,10.46,4.31,3660.166990389224,20.180107459072218,100 bis unter 200,21.2,12.7,54.6
09273000,Kelheim,10.83,45.66,39.82,50.76,104.61,0,18.01,62.38,19.61,14.46,37.68,99.44,83.9,"8,50 bis unter 10,00",61.23968035063193,4.61,31.099999999999998,33.199999999999996,19.997180765774498,64.6,10.34,69.21,13.13,1.02,-0.6,10.35,9.74,29.9,54.2,9.2,87.92,2.87,27.36,54.0,5.32,1.9,2.2,1.5,3.0,665.6,160.83,3.19,62.800000000000004,39.6,6.94,21.43,86.65,13.89,8.36,3.65,2667.4409909229043,12.728617910756478,100 bis unter 200,23.1,15.3,49.6
09274000,Landshut,11.56,62.7,23.0,48.19,107.36,0,18.27,62.17,19.57,11.97,42.08,111.67,85.6,"8,50 bis unter 10,00",62.426585819529265,3.87,24.8,3.8,22.3004272854239,62.5,11.23,68.37,11.98,1.64,6.7,10.71,11.38,27.6,53.7,9.2,117.37,2.8,28.3,55.3,4.73,1.3,1.4,1.3,2.79,690.1,186.13,3.99,60.199999999999996,22.7,3.12,24.37,90.01,24.63,8.21,3.85,2454.285592906605,9.710328755317923,200 bis unter 300,13.9,17.7,56.6
09275000,Passau,13.32,54.55,28.95,74.43,109.06,9,16.12,60.5,23.38,10.46,35.82,129.47,82.7,"7,00 bis unter 8,50",64.54291055607808,5.41,35.3,20.2,24.258955600403635,50.14,7.51,72.75,10.85,0.88,2.4,11.42,9.35,30.5,55.7,9.3,78.12,3.22,25.82,49.1,5.5,2.0,2.0,1.9,4.39,678.1,212.81,3.43,71.6,32.0,5.1,24.33,89.82,16.72,9.2,6.48,4251.0522280834475,14.215867954895081,100 bis unter 200,21.7,13.5,53.3
09276000,Regen,8.78,24.28,64.46,58.95,105.08,21,15.85,60.58,23.58,8.23,43.06,192.22,81.6,"7,00 bis unter 8,50",64.52365374221262,7.46,23.3,14.6,29.644670050761423,83.11,7.12,75.79,11.74,1.36,8.9,10.15,7.14,32.0,56.8,10.0,70.53,3.6,25.49,49.1,5.37,1.6,1.6,1.6,4.12,662.9,198.87,2.62,66.3,29.1,8.58,20.08,89.06,15.18,9.9,5.95,3117.8317421669763,14.096238867174986,50 bis unter 100,20.7,15.3,52.1
09277000,Rottal-Inn,10.6,61.04,26.02,65.42,149.72,36,16.56,61.43,22.01,13.02,37.19,124.56,82.8,"7,00 bis unter 8,50",63.76097542272152,4.96,28.599999999999998,21.5,27.607318665419832,67.72,8.24,73.13,11.08,0.42,3.5,11.24,9.98,32.5,55.7,9.9,86.23,3.48,27.94,51.4,5.52,1.8,1.9,1.6,4.1,694.7,117.04,3.22,58.099999999999994,43.6,4.99,22.13,90.57,18.24,8.3,6.52,5447.780385097561,35.35954225465299,50 bis unter 100,24.2,16.8,47.5
09278000,Straubing-Bogen,10.73,57.92,27.74,50.48,91.71,1,17.64,61.67,20.69,9.33,37.95,139.68,85.7,"7,00 bis unter 8,50",68.47724073205069,5.09,49.2,19.099999999999998,29.73607038123167,70.66,8.14,67.52,16.77,1.4,12.2,10.67,9.58,29.4,53.8,8.5,83.66,2.83,26.89,55.3,4.62,1.6,1.7,1.5,2.96,691.2,186.78,3.23,60.4,19.5,3.45,24.15,88.16,15.17,8.36,3.91,2293.701712810435,18.303373600755254,50 bis unter 100,16.5,10.0,62.9
09279000,Dingolfing-Landau,12.14,61.69,21.87,75.27,169.88,0,17.02,63.32,19.66,15.3,40.29,138.58,81.6,"8,50 bis unter 10,00",62.25977856323588,4.25,6.2,22.0,22.9728536746855,85.51,6.86,71.54,13.81,0.54,-8.1,7.79,7.63,21.3,48.5,6.8,107.96,3.07,27.16,52.3,5.48,1.9,2.2,1.6,2.82,719.4,494.41,3.82,53.7,21.0,5.48,21.77,86.23,14.0,7.91,3.63,2802.4245807828047,24.923733375869837,50 bis unter 100,24.1,15.0,51.3
09361000,Amberg,35.83,38.7,21.44,70.77,143.65,0,15.68,60.46,23.86,14.15,21.06,77.58,78.1,"10,00 bis unter 11,50",38.33068723066455,4.81,12.2,18.6,7.176090874795657,46.56,13.05,70.09,12.6,0.89,4.2,7.85,6.94,32.1,54.1,9.8,78.36,4.79,24.72,44.8,7.91,5.5,5.7,5.3,7.53,592.9,101.85,3.65,89.9,117.5,4.03,26.58,82.64,15.32,7.19,9.96,5506.183288663187,23.51060328208022,200 bis unter 300,24.0,24.5,40.3
09362000,Regensburg,57.0,27.63,7.73,-252.03,501.13,0,14.81,67.9,17.29,20.09,25.12,56.53,82.4,"11,50 und mehr",21.848796627838464,2.88,7.199999999999999,80.5,5.495181464014763,16.36,24.67,57.03,11.55,1.39,-1.8,8.98,7.6,31.9,50.2,15.7,88.29,4.12,27.59,55.9,7.05,7.5,7.9,7.0,7.66,522.3,519.16,4.61,64.80000000000001,76.7,4.37,30.96,89.1,27.74,7.78,9.75,10650.838716233811,35.568427939000145,500 und mehr,20.5,24.1,42.2
09363000,Weiden i.d.OPf.,30.1,34.12,31.09,13.24,190.0,0,15.35,61.43,23.22,16.43,28.88,99.88,78.0,"7,00 bis unter 8,50",35.133429498737826,5.89,4.9,9.3,6.096121759654906,88.52,10.73,69.9,12.3,0.28,-0.9,9.69,8.63,36.5,55.3,13.3,66.63,5.52,25.44,41.1,9.19,5.1,5.0,5.2,8.8,612.9,181.48,2.64,69.7,54.6,4.45,25.18,78.35,19.91,7.43,13.12,6831.273808417727,25.550497073306698,100 bis unter 200,32.1,21.6,34.5
09371000,Amberg-Sulzbach,9.82,39.32,48.21,44.52,106.86,2,16.75,61.05,22.2,8.45,35.26,120.65,85.4,"7,00 bis unter 8,50",67.73509819188511,6.4,28.1,3.4000000000000004,27.446666404746,89.33,9.55,72.08,11.22,0.93,5.1,9.7,9.27,30.9,57.6,9.1,81.9,3.02,26.59,59.7,4.79,1.8,1.9,1.6,3.82,687.1,132.53,3.38,58.9,20.4,3.68,25.49,80.83,15.69,7.97,4.67,2217.62610594048,13.405339155080624,100 bis unter 200,15.4,23.5,47.9
09372000,Cham,10.42,42.86,43.82,76.89,101.08,18,16.26,61.26,22.48,7.94,41.95,125.97,83.4,"7,00 bis unter 8,50",68.57815761771371,7.43,31.099999999999998,23.0,30.42375835948147,63.39,7.45,72.18,11.56,1.01,5.7,9.64,7.61,32.1,56.5,11.3,81.14,2.94,27.08,59.6,4.8,1.6,1.6,1.7,3.72,704.9,167.67,3.01,66.8,36.7,3.76,23.38,89.5,12.84,8.14,4.79,3795.903005537932,19.202261258285777,50 bis unter 100,23.1,15.7,50.5
09373000,Neumarkt i.d.OPf.,11.0,43.49,37.77,59.53,102.98,0,17.58,62.28,20.14,11.06,35.0,84.01,86.6,"8,50 bis unter 10,00",66.84696316716975,4.31,20.8,22.3,19.572457467228848,57.31,10.33,71.05,11.72,1.47,4.8,9.49,8.81,29.6,55.5,8.6,87.19,2.41,27.73,61.4,4.17,1.8,2.0,1.6,3.08,666.8,188.84,3.32,61.0,30.6,2.02,25.87,87.51,14.37,7.96,3.6,2644.728647364686,18.828845791752965,300 bis unter 500,14.6,22.1,53.2
09374000,Neustadt a.d.Waldnaab,9.25,35.35,47.11,31.58,105.05,18,17.17,60.83,22.0,7.43,36.94,114.64,85.6,"7,00 bis unter 8,50",67.2423200094888,6.87,23.799999999999997,12.1,27.405122933264796,82.81,8.36,71.5,10.84,1.53,11.9,9.23,8.65,26.4,53.4,7.3,83.79,3.31,25.39,56.6,5.34,1.6,1.7,1.6,4.03,693.5,104.98,3.05,68.8,21.6,5.74,26.21,80.95,15.98,8.7,4.96,4905.475540363091,18.75898868207683,50 bis unter 100,24.1,18.4,43.6
09375000,Regensburg,11.32,49.97,34.93,66.66,97.6,3,17.83,61.51,20.66,10.58,35.8,88.82,86.5,"8,50 bis unter 10,00",62.39896194183541,4.43,34.2,25.299999999999997,20.32809796352988,77.93,10.8,66.62,12.95,1.68,9.4,11.33,10.71,29.1,55.3,10.7,80.24,2.45,28.32,60.4,4.43,1.6,1.9,1.3,3.63,661.9,193.5,3.73,63.3,45.599999999999994,4.24,24.88,90.76,23.22,8.54,4.66,2361.223253936213,15.643924101735971,300 bis unter 500,15.1,20.0,52.6
09376000,Schwandorf,11.07,39.12,44.29,61.96,133.08,18,16.61,62.07,21.32,10.78,31.62,116.67,83.9,"8,50 bis unter 10,00",64.73404255319149,6.03,22.400000000000002,19.4,23.909841305133263,63.56,8.54,71.67,12.38,1.04,0.8,9.48,8.67,27.0,50.9,8.2,75.97,3.05,26.05,53.7,5.76,2.1,2.3,1.9,4.55,685.9,173.51,2.86,66.7,40.300000000000004,3.82,25.79,88.39,16.77,8.23,5.77,3341.221137557593,11.864663735655292,100 bis unter 200,20.5,19.5,47.1
09377000,Tirschenreuth,8.53,40.28,47.03,19.68,120.82,34,15.76,60.49,23.75,6.23,36.75,135.79,85.4,"5,50 bis unter 7,00",66.17576484703059,7.45,14.0,9.7,26.701669869279275,73.53,8.48,74.32,10.41,1.61,20.1,8.58,6.8,26.4,55.5,7.0,92.28,3.62,26.12,54.0,4.77,1.7,1.7,1.7,4.12,687.3,125.44,2.45,57.800000000000004,31.299999999999997,3.87,32.2,94.19,23.66,8.5,5.4,4377.043728869922,13.855788948622735,50 bis unter 100,23.8,21.9,40.4
09461000,Bamberg,50.38,15.89,27.87,-328.39,636.64,0,14.95,66.08,18.97,19.02,35.71,77.56,82.9,"10,00 bis unter 11,50",27.12133034233883,4.77,11.5,26.8,3.366897419760856,22.88,19.53,62.11,12.58,1.22,-1.8,8.47,5.75,35.1,54.7,15.3,69.17,4.39,26.25,61.2,6.23,5.2,5.3,5.1,8.94,512.7,177.13,3.48,67.30000000000001,84.0,3.86,31.22,79.56,22.58,7.28,8.75,11095.26490273347,18.765246762994934,300 bis unter 500,19.7,24.0,44.0
09462000,Bayreuth,42.38,32.87,20.32,-26.44,167.91,0,13.56,64.64,21.79,15.51,24.07,77.85,80.0,"10,00 bis unter 11,50",27.80491415038484,4.75,4.6000000000000005,22.7,5.862915624498037,34.98,19.38,65.02,10.19,0.09,-1.8,8.32,6.13,33.9,50.5,16.3,72.93,4.79,24.63,41.7,7.68,5.6,5.5,5.5,7.51,553.0,157.37,4.1,73.1,130.9,6.79,33.68,85.76,37.53,8.72,10.88,6824.953695004429,42.949561109172414,300 bis unter 500,15.7,29.0,40.1
09463000,Coburg,41.38,28.08,23.63,86.75,179.25,0,15.05,61.15,23.8,14.44,31.66,109.94,80.7,"7,00 bis unter 8,50",36.62443115909699,5.89,6.7,39.4,3.709126403123475,10.36,16.58,70.04,9.2,0.07,-7.5,5.69,4.6,29.8,51.1,9.8,112.12,6.34,28.71,54.8,7.27,4.9,4.7,5.2,9.25,604.1,224.9,3.56,52.0,124.39999999999999,6.87,41.58,95.55,15.83,7.03,15.13,6670.331246116342,45.40891926772143,100 bis unter 200,26.5,20.9,39.6
09464000,Hof,37.38,42.76,14.98,19.29,376.16,0,16.4,60.03,23.57,22.83,23.55,83.59,77.0,"5,50 bis unter 7,00",34.38743368700265,8.67,4.5,1.7000000000000002,4.868750680753731,100.0,12.68,68.5,10.98,0.02,-4.7,8.34,7.11,37.1,56.8,14.7,63.48,5.94,22.9,34.2,12.77,6.1,6.2,6.0,11.65,569.2,90.35,2.54,81.4,46.6,13.33,34.34,89.93,22.55,7.3,20.04,8603.395061728395,68.58710562414267,50 bis unter 100,21.4,21.1,44.8
09471000,Bamberg,10.41,44.01,40.84,20.72,104.28,30,17.49,62.01,20.5,6.6,33.45,117.35,87.4,"8,50 bis unter 10,00",65.43419267299865,5.37,12.9,5.0,21.530963302752294,64.18,8.31,72.52,11.26,0.85,6.6,11.86,9.85,29.4,57.7,8.9,77.9,2.53,26.74,59.8,4.62,1.3,1.4,1.2,2.83,695.5,131.74,3.01,61.900000000000006,43.3,8.74,39.38,95.74,24.46,8.79,3.46,2497.9546948136426,14.75302101634903,100 bis unter 200,18.7,17.4,52.5
09472000,Bayreuth,9.54,40.19,47.11,44.6,101.34,27,16.28,60.26,23.46,5.5,31.34,135.62,86.2,"8,50 bis unter 10,00",67.51139315984497,6.93,19.3,6.6000000000000005,26.007906648077768,85.61,7.88,75.83,10.44,0.14,3.6,11.12,9.37,33.2,59.9,11.4,76.84,3.15,26.56,66.6,4.79,1.2,1.2,1.1,3.05,693.4,118.14,2.87,59.2,21.099999999999998,3.15,35.95,91.86,29.36,8.87,3.96,2575.8820270863976,17.191648679108326,50 bis unter 100,18.2,21.5,46.3
09473000,Coburg,13.58,50.34,31.96,54.53,77.72,0,15.92,59.91,24.17,6.81,37.74,143.51,84.8,"7,00 bis unter 8,50",62.66527664768105,5.29,18.9,6.5,14.120294407200786,60.36,7.78,74.67,10.15,0.17,-1.6,7.39,6.42,27.9,51.3,8.8,72.78,3.72,28.88,59.3,5.99,1.2,1.2,1.3,4.11,690.9,121.87,3.01,55.7,25.8,12.5,45.96,89.98,15.28,8.3,5.75,2970.046955902782,17.22099124025579,50 bis unter 100,26.3,16.8,43.5
09474000,Forchheim,12.92,44.45,39.26,19.25,117.42,38,17.3,60.99,21.71,8.54,32.45,91.57,87.2,"8,50 bis unter 10,00",62.385019074730344,5.4,18.0,6.800000000000001,20.264545535794085,87.33,16.29,64.93,11.26,1.79,8.5,11.04,9.73,33.3,57.6,12.2,88.36,2.97,28.5,57.9,4.69,1.8,1.9,1.6,3.9,668.6,166.83,3.42,61.0,40.9,3.89,36.48,93.02,17.43,8.57,5.5,2385.7971309390578,11.021806219690033,300 bis unter 500,24.1,14.7,50.1
09475000,Hof,12.18,48.89,35.82,57.93,121.26,33,14.98,58.81,26.21,7.81,37.54,153.29,84.1,"5,50 bis unter 7,00",65.58239978404643,8.72,14.6,3.1,16.028293336485795,65.87,10.82,72.89,11.89,0.33,4.8,6.54,5.57,26.4,49.5,9.2,80.17,3.6,25.69,51.5,7.2,2.0,2.0,2.1,4.87,684.9,167.25,2.49,64.0,25.5,7.05,38.06,84.48,30.95,9.13,6.86,4903.318567698147,25.372929198955482,50 bis unter 100,18.1,20.0,49.3
09476000,Kronach,10.01,28.38,59.1,13.25,106.94,50,14.06,60.48,25.46,7.16,38.81,200.32,84.7,"7,00 bis unter 8,50",69.65492238225504,6.9,6.5,0.0,23.66790214974055,72.09,8.43,75.95,11.68,-0.47,1.8,8.5,6.82,27.7,52.4,7.1,71.72,3.46,26.95,57.2,5.84,1.5,1.6,1.3,3.68,697.3,130.75,2.37,59.5,38.7,3.49,41.11,93.18,22.09,10.01,4.68,3003.328664166403,19.58037744942991,50 bis unter 100,28.2,12.8,44.6
09477000,Kulmbach,11.84,47.69,37.33,13.4,110.39,73,14.73,60.06,25.21,7.12,28.51,142.35,84.5,"8,50 bis unter 10,00",62.08004243781681,6.86,14.7,4.0,19.634715442793542,85.07,10.61,74.05,9.61,0.29,6.5,7.84,7.0,29.5,54.1,9.0,76.34,3.58,26.97,49.7,5.4,1.9,1.9,1.8,4.36,706.0,143.55,2.95,75.0,34.6,5.99,38.72,93.37,44.94,8.98,5.24,3431.8172302625153,12.56053479965947,50 bis unter 100,24.3,18.7,43.0
09478000,Lichtenfels,12.07,43.87,38.86,47.68,109.61,182,15.85,60.66,23.49,8.46,32.25,139.62,83.8,"7,00 bis unter 8,50",62.75115417127252,5.64,26.400000000000002,17.7,19.043470423889204,59.93,9.93,71.43,13.23,-0.19,-3.2,9.13,8.41,33.0,55.5,9.8,72.94,3.77,25.53,58.3,5.57,2.0,2.2,1.8,4.64,676.8,72.36,2.44,66.5,33.4,8.32,40.76,90.04,45.38,8.84,5.0,3806.7371673003804,13.367395437262358,50 bis unter 100,24.4,19.9,43.1
09479000,Wunsiedel i.Fichtelgebirge,11.53,37.88,46.29,22.91,154.99,129,15.02,58.37,26.62,10.54,34.91,143.04,82.0,"7,00 bis unter 8,50",58.2747477038213,9.27,11.5,0.6,14.695181907571289,67.82,10.0,71.88,12.32,0.4,5.5,7.11,6.17,27.5,50.1,7.5,74.1,4.7,28.47,44.9,7.65,1.9,1.8,1.9,5.91,661.7,174.75,2.45,64.6,33.4,9.95,40.14,89.85,41.09,9.01,10.04,6207.816015332056,30.553009471432937,50 bis unter 100,29.4,18.5,39.7
09561000,Ansbach,23.73,42.35,29.14,20.13,143.77,0,17.43,60.76,21.8,17.68,20.31,71.05,79.7,"8,50 bis unter 10,00",42.15027187345527,5.12,4.5,0.7000000000000001,7.195340501792115,50.0,16.13,66.53,12.68,0.55,0.0,7.76,7.07,35.3,54.1,13.3,72.71,4.61,25.55,44.4,8.53,4.6,5.1,4.0,9.21,610.0,193.95,3.23,65.7,92.8,5.81,26.39,82.94,17.78,8.33,12.45,7181.260510172663,14.210937685038251,100 bis unter 200,19.4,23.7,42.4
09562000,Erlangen,42.09,29.78,22.18,-7.72,304.56,0,15.92,66.62,17.46,22.72,23.93,64.34,85.6,"10,00 bis unter 11,50",29.85045858297059,4.87,0.0,33.9,4.517152255639098,13.03,38.78,44.58,10.93,0.38,-4.9,6.34,4.66,30.3,48.7,15.6,107.96,4.1,27.56,56.3,5.47,3.4,3.3,3.5,6.15,477.7,138.75,3.94,64.7,96.0,3.14,39.95,93.67,36.39,7.13,8.99,5607.316278032292,34.31650108954891,500 und mehr,23.6,23.2,40.1
09563000,Fürth,47.26,34.21,13.29,5.55,179.86,0,16.6,64.64,18.76,21.81,15.55,43.37,80.3,"10,00 bis unter 11,50",33.75775484629547,3.46,6.2,56.8,3.905121325588938,14.63,17.24,60.01,15.09,1.66,3.0,8.04,7.86,31.0,49.0,14.2,83.13,5.05,25.42,47.2,9.53,5.4,5.5,5.3,8.07,488.2,244.47,3.27,64.3,59.699999999999996,6.52,29.67,86.97,31.0,8.32,11.77,4705.058851277838,33.47713283574141,500 und mehr,15.7,22.0,49.2
09564000,Nürnberg,61.71,17.1,16.87,37.05,229.19,6,16.46,63.51,20.03,26.11,19.37,40.53,79.3,"10,00 bis unter 11,50",27.818228021522724,3.19,4.0,27.5,2.3082724254833273,14.31,22.51,54.31,13.36,0.92,1.6,6.74,7.31,29.9,47.9,14.8,86.29,5.92,24.56,43.7,9.87,8.2,8.4,8.0,10.8,473.8,162.36,3.62,67.9,64.7,7.78,30.67,87.48,45.8,7.35,14.84,7808.024840065313,47.7987709980001,500 und mehr,21.0,20.9,45.4
09565000,Schwabach,34.73,31.94,28.8,-57.24,104.06,0,17.43,60.29,22.27,14.81,22.32,70.34,83.1,"8,50 bis unter 10,00",49.0387080235837,3.5,10.2,6.5,7.233459033253342,46.38,12.67,66.0,13.52,1.09,5.4,8.36,8.86,29.7,50.7,9.8,75.04,3.51,29.94,57.4,6.63,2.5,2.8,2.4,5.77,637.9,78.06,3.37,75.19999999999999,49.900000000000006,4.63,27.65,83.93,16.87,7.92,8.41,3825.163121255488,14.553569262861718,300 bis unter 500,17.8,23.3,47.4
09571000,Ansbach,10.81,55.98,28.65,27.57,127.61,6,17.62,61.43,20.95,10.68,30.97,77.93,85.7,"8,50 bis unter 10,00",65.41780367283722,5.11,28.0,15.2,24.54962388046113,75.59,7.8,70.95,13.19,0.74,0.0,9.77,9.23,29.8,54.4,9.4,78.6,2.53,27.41,57.3,4.92,1.8,1.9,1.5,2.74,687.0,220.45,3.23,54.400000000000006,22.5,8.45,37.44,90.35,19.12,8.58,2.71,2845.3582012798015,14.314267083017448,50 bis unter 100,20.4,17.9,48.5
09572000,Erlangen-Höchstadt,14.23,37.44,42.02,18.01,121.71,8,18.41,60.13,21.46,10.52,30.78,90.07,87.7,"10,00 bis unter 11,50",62.66047572499185,4.41,27.0,19.7,15.421378670035462,65.71,22.19,56.22,11.71,1.55,4.2,7.16,6.73,27.0,47.2,10.0,85.03,2.64,30.98,60.4,3.9,1.3,1.4,1.2,3.15,667.7,163.8,5.15,66.0,45.7,4.48,43.04,94.0,32.34,8.43,4.29,2484.5028866476587,34.044001872420104,300 bis unter 500,16.8,17.4,53.4
09573000,Fürth,18.07,52.67,25.72,-248.41,341.47,0,17.25,59.26,23.5,8.94,21.63,64.21,85.8,"10,00 bis unter 11,50",57.46006155650007,4.19,13.200000000000001,12.7,10.85199325834967,61.94,10.66,67.56,13.06,0.78,2.0,10.47,10.68,34.4,56.2,12.5,84.45,2.74,29.49,55.7,5.13,1.6,1.6,1.6,3.2,654.3,135.18,3.56,65.7,45.4,3.04,36.14,90.06,31.91,8.77,4.84,4787.238478023399,30.01926236001434,300 bis unter 500,22.7,20.4,45.9
09574000,Nürnberger Land,13.7,30.9,52.42,26.35,97.65,0,16.87,60.09,23.04,10.28,26.36,73.55,86.5,"8,50 bis unter 10,00",59.43259871324235,4.92,25.299999999999997,11.899999999999999,13.559342131787083,77.26,12.85,67.5,12.37,0.9,2.1,10.08,9.3,32.4,56.3,11.9,78.87,2.54,29.48,54.8,5.03,1.3,1.4,1.3,3.69,653.8,164.9,3.74,65.4,44.699999999999996,6.9,39.1,95.29,39.27,8.85,4.8,2902.151565169548,23.166246778443806,200 bis unter 300,22.9,19.7,45.0
09575000,Neustadt a.d.Aisch-Bad Windsheim,10.08,56.75,29.34,55.47,134.27,6,17.17,61.04,21.79,10.5,30.47,108.42,85.4,"7,00 bis unter 8,50",64.81934256995382,5.95,29.4,13.600000000000001,24.73722400746346,64.72,8.2,70.2,13.32,1.1,4.3,10.2,9.83,34.5,57.9,11.1,74.94,2.41,27.03,56.3,5.41,1.5,1.6,1.4,3.62,676.8,174.29,3.65,59.800000000000004,47.0,4.25,37.01,90.91,22.27,7.98,5.48,2814.05186683833,6.776182685885211,100 bis unter 200,17.2,19.2,51.7
09576000,Roth,12.28,37.8,45.32,45.77,84.23,11,17.29,60.72,21.99,8.39,36.57,98.68,86.7,"8,50 bis unter 10,00",63.120605346753756,4.33,24.0,14.0,16.46973796998168,64.01,9.58,70.91,11.88,0.99,8.3,9.52,8.49,31.0,57.1,9.6,78.44,2.23,28.61,56.0,4.35,1.5,1.5,1.4,3.0,688.7,210.22,3.33,64.3,34.7,7.29,30.77,98.61,35.1,9.28,3.27,2690.8791396646307,20.202962065053537,200 bis unter 300,25.4,16.1,47.6
09577000,Weißenburg-Gunzenhausen,10.74,48.9,34.54,43.86,158.67,0,17.3,60.12,22.57,11.75,34.67,115.32,83.7,"7,00 bis unter 8,50",61.99535740780625,6.05,26.7,7.3,20.47766762836504,63.19,8.98,72.06,12.87,0.38,-3.5,10.37,9.8,33.0,57.8,10.0,74.52,3.6,26.27,55.7,5.71,2.5,2.7,2.2,5.07,665.3,161.61,3.26,68.0,21.400000000000002,5.63,33.86,88.51,21.45,8.59,7.12,3266.0626029654036,11.326194398682043,100 bis unter 200,25.8,16.7,45.7
09661000,Aschaffenburg,39.89,20.4,32.06,6.35,174.07,0,16.22,62.62,21.16,19.84,28.17,85.58,81.9,"10,00 bis unter 11,50",33.250566181887635,4.45,6.5,23.3,7.3806923526274355,75.93,16.0,62.87,13.82,-0.04,-5.1,8.9,7.81,30.8,52.4,11.2,87.29,6.15,26.52,50.5,8.87,5.6,5.8,5.2,9.55,610.2,107.51,5.41,59.400000000000006,75.8,5.5,29.94,87.46,20.67,7.27,14.65,7777.04157694219,19.325271934183647,500 und mehr,23.6,15.3,46.3
09662000,Schweinfurt,55.41,19.69,16.55,27.43,222.95,0,16.79,59.54,23.67,22.26,26.73,76.82,74.5,"7,00 bis unter 8,50",32.443672923221584,5.33,3.8,8.6,2.5306259439503274,63.24,15.99,64.97,11.03,0.11,-7.3,5.64,4.46,25.4,52.2,7.9,82.9,6.47,24.49,44.6,8.81,8.1,8.4,7.6,10.76,543.2,265.12,3.53,70.4,84.80000000000001,5.43,25.31,87.49,18.35,8.12,17.13,8676.726108824874,20.11888431641518,200 bis unter 300,19.4,24.1,41.0
09663000,Würzburg,48.9,27.11,20.08,-46.08,156.33,0,13.14,66.59,20.27,14.39,23.63,59.46,83.7,"11,50 und mehr",23.611729283937688,3.14,2.7,16.599999999999998,3.2618860584296563,16.19,22.53,60.36,11.51,1.35,3.3,9.7,6.76,38.0,54.5,19.5,72.1,3.74,25.2,56.2,6.35,5.6,5.5,5.8,7.19,497.6,219.34,4.01,79.1,105.1,7.62,37.53,94.35,27.33,7.87,11.13,8389.797355449495,38.33815820358345,300 bis unter 500,22.2,25.7,40.7
09671000,Aschaffenburg,14.35,23.13,57.93,9.72,133.42,34,16.75,60.65,22.6,11.37,36.37,128.28,87.2,"8,50 bis unter 10,00",63.02247507752236,5.92,14.399999999999999,10.2,11.394444971087307,65.44,13.26,65.55,12.69,0.68,6.3,11.57,10.27,28.5,53.9,9.6,89.74,3.4,28.47,51.1,5.76,1.5,1.7,1.4,4.22,676.2,163.3,3.75,62.699999999999996,44.3,3.31,34.93,91.73,31.14,8.21,7.5,2257.597848076945,28.2552922162321,200 bis unter 300,17.2,12.8,56.1
